公司代號,年度,公司簡稱,產業類別,今年ROA,去年ROA,營業現金流,稅後淨利,今年非流動負債,去年非流動負債,今年流動比率,去年流動比率,今年毛利率,去年毛利率,今年資產周轉率,去年資產周轉率,皮氏分數
1776,2019,展宇,化學工業,4.08,-1.0,16590664.58,99347.0,161522.0,220762.0,230.74,190.85,0.179,0.219,0.84,0.93,6
1783,2019,和康生,生技醫療業,5.42,5.38,9442793.5,92595.0,12219.0,89.0,198.84,205.04,0.459,0.689,0.39,0.38,5
1786,2019,科妍,生技醫療業,7.07,5.46,20439477.44,165767.0,350858.0,406985.0,363.97,248.46,0.664,0.885,0.25,0.2,7
1789,2019,神隆,生技醫療業,2.16,4.01,78892210.92,381870.0,672873.0,78652.0,728.9,334.4,0.432,0.881,0.23,0.26,4
1795,2019,美時,生技醫療業,5.79,2.55,30271725.990000002,1165089.0,7214985.0,5069342.0,184.85,169.22,0.503,0.615,0.55,0.42,6
1802,2019,台玻,玻璃陶瓷,-1.12,1.9,334187661.96,-3164604.0,14018105.0,14084070.0,104.59,112.79,0.073,0.334,0.48,0.55,3
1805,2019,寶徠,建材營造,-3.9,-5.8,-784921.2,-117028.0,12956.0,0.0,170.24,158.84,0.156,0.257,0.09,0.05,3
1806,2019,冠軍,玻璃陶瓷,-3.28,-4.32,20722583.880000003,-949417.0,1529983.0,436485.0,196.59,132.48,0.205,0.39,0.45,0.45,4
1808,2019,潤隆,建材營造,3.59,9.89,0.0,-220992.0,10703294.0,4983713.0,189.7,192.04,0.16,2.014,0.16,0.56,2
1809,2019,中釉,玻璃陶瓷,-1.46,-0.18,11940686.440000001,-134211.0,193671.0,193180.0,336.7,353.47,0.163,0.358,0.5,0.51,2
1810,2019,和成,玻璃陶瓷,0.92,-0.15,32873380.08,-66768.0,1415384.0,1532127.0,123.5,133.24,0.243,0.409,0.51,0.51,5
1817,2019,凱撒衛,玻璃陶瓷,7.73,11.66,34741893.7,241069.0,240158.0,162470.0,180.86,257.74,0.303,0.564,0.96,1.04,3
1903,2019,士紙,造紙工業,-2.35,-2.18,0.0,-265256.0,1611546.0,1611694.0,34.87,32.07,0.331,0.45,0.03,0.03,3
1904,2019,正隆,造紙工業,4.73,7.37,732275864.96,2847099.0,18698038.0,18626103.0,161.61,143.58,0.216,0.355,0.68,0.69,4
1905,2019,華紙,造紙工業,-0.73,1.96,82037917.62,158325.0,2587144.0,4140427.0,117.83,150.1,0.077,0.172,0.67,0.77,3
1906,2019,寶隆,造紙工業,2.35,6.18,6410523.239999999,266631.0,326114.0,910840.0,12.84,47.7,0.036,0.059,0.22,0.35,4
1907,2019,永豐餘,造紙工業,2.84,2.41,1053887265.86,3249463.0,34592593.0,38570422.0,128.11,135.51,0.163,0.26,0.62,0.66,5
1909,2019,榮成,造紙工業,2.67,3.04,576805927.28,200634.0,19427201.0,18715585.0,67.34,72.61,0.129,0.258,0.69,0.73,3
2002,2019,中鋼,鋼鐵工業,1.91,4.55,3994207558.84,23557401.0,182141163.0,176390173.0,108.11,112.21,0.093,0.205,0.49,0.55,3
2006,2019,東和鋼鐵,鋼鐵工業,3.73,2.38,383298913.48,2172408.0,7719654.0,7058004.0,146.83,131.33,0.084,0.123,0.94,0.82,6
2007,2019,燁興,鋼鐵工業,-2.49,0.61,0.0,-862670.0,14148958.0,10517737.0,107.75,83.53,-0.022,0.103,0.3,0.46,2
2008,2019,高興昌,鋼鐵工業,-1.69,-2.66,-6009734.64,-126179.0,253787.0,254845.0,56.91,58.29,0.048,-0.037,0.22,0.26,3
2009,2019,第一銅,鋼鐵工業,-1.77,1.65,6658274.7,-147965.0,272975.0,283339.0,147.95,166.75,-0.031,0.061,0.48,0.55,3
2010,2019,春源,鋼鐵工業,1.57,1.68,101778536.04,270677.0,971432.0,984112.0,194.7,195.33,0.059,0.11,0.97,1.04,4
2012,2019,春雨,鋼鐵工業,5.83,6.1,19837144.32,851843.0,3257541.0,3006824.0,191.38,193.31,0.162,0.293,0.86,0.93,3
2013,2019,中鋼構,鋼鐵工業,1.32,1.07,197951623.92999998,147359.0,1062923.0,676255.0,109.7,107.25,0.022,0.032,1.07,1.3,5
2014,2019,中鴻,鋼鐵工業,0.34,9.7,251247249.75,857104.0,7392264.0,6227619.0,108.31,93.83,0.047,0.162,1.26,1.48,4
2015,2019,豐興,鋼鐵工業,8.91,13.57,449507318.58,3285670.0,363653.0,181870.0,297.05,243.03,0.104,0.245,1.29,1.35,4
2017,2019,官田鋼,鋼鐵工業,-1.27,2.25,59951120.04,-185008.0,1201593.0,1123031.0,95.12,116.58,0.076,0.216,0.46,0.59,2
2020,2019,美亞,鋼鐵工業,7.72,5.76,61720093.349999994,870825.0,1017469.0,296509.0,144.76,138.73,0.127,0.163,0.75,0.81,5
2022,2019,聚亨,鋼鐵工業,-6.95,1.48,70672277.28,-215664.0,624117.0,1087168.0,143.55,127.81,0.043,0.092,0.93,0.72,5
2023,2019,燁輝,鋼鐵工業,-0.76,1.46,282187414.46000004,-2757266.0,28691649.0,30692717.0,75.73,93.56,0.046,0.154,0.7,0.85,3
2024,2019,志聯,鋼鐵工業,1.33,3.97,14407692.25,47488.0,211398.0,260649.0,121.96,125.26,0.092,0.262,0.56,0.66,4
2025,2019,千興,鋼鐵工業,-8.15,-23.2,-15686438.950000001,-332954.0,565863.0,306041.0,122.11,97.98,-0.134,0.047,0.57,1.31,2
2027,2019,大成鋼,鋼鐵工業,3.9,10.16,168530467.70000002,6361127.0,45307704.0,35416569.0,325.83,419.82,0.195,0.357,0.77,1.09,3
2028,2019,威致,鋼鐵工業,4.2,9.02,35830856.88,396121.0,2019163.0,2172457.0,123.16,112.91,0.051,0.129,1.51,1.67,5
2029,2019,盛餘,鋼鐵工業,0.37,1.0,28845338.400000002,70380.0,226230.0,251364.0,899.63,923.59,0.058,0.126,1.03,1.12,4
2030,2019,彰源,鋼鐵工業,3.46,6.29,74669201.19000001,335249.0,2746791.0,1750864.0,160.64,134.12,0.1,0.253,1.13,1.28,4
2031,2019,新光鋼,鋼鐵工業,1.51,7.16,41095015.04,357084.0,3012621.0,595940.0,137.24,105.86,0.032,0.244,0.53,0.51,5
2032,2019,新鋼,鋼鐵工業,2.41,0.84,9618092.2,81818.0,202686.0,188333.0,980.96,840.21,0.06,0.087,1.43,1.54,5
2033,2019,佳大,鋼鐵工業,3.13,1.18,7504548.75,3512.0,19171.0,14352.0,244.87,203.87,0.097,0.197,0.67,0.66,6
2034,2019,允強,鋼鐵工業,5.41,7.97,65982043.78,1354925.0,864601.0,306679.0,163.45,175.56,0.113,0.213,1.34,1.64,3
2038,2019,海光,鋼鐵工業,-2.36,-1.88,36966415.199999996,-292204.0,913489.0,1405317.0,90.88,120.81,-0.018,-0.004,0.98,1.0,3
2049,2019,上銀,電機機械,3.71,11.59,139356000.4,3550355.0,9054509.0,6815543.0,95.04,104.62,0.36,0.906,0.42,0.68,3
2059,2019,川湖,電子零組件業,13.1,16.84,181119578.07999998,2482135.0,734806.0,94094.0,829.18,926.31,0.526,0.848,0.38,0.39,3
2062,2019,橋椿,其他,1.05,1.38,59723715.300000004,146579.0,3636815.0,3897628.0,114.06,110.41,0.106,0.212,0.5,0.53,5
2069,2019,運錩,鋼鐵工業,1.68,12.46,68238078.3,-6258.0,1757547.0,1698557.0,110.18,129.93,0.049,0.113,1.06,1.06,3
2101,2019,南港,橡膠工業,4.87,1.2,426330518.28000003,1827140.0,1419189.0,4138253.0,113.93,157.85,0.189,0.244,0.44,0.44,5
2102,2019,泰豐,橡膠工業,-4.37,-7.93,46696929.01,-629411.0,4751736.0,4965987.0,272.12,295.06,0.161,0.143,0.33,0.34,5
2103,2019,台橡,橡膠工業,3.09,4.62,259763942.55,1666039.0,6761665.0,5175715.0,165.22,181.84,0.119,0.205,0.92,1.0,3
2104,2019,國際中橡,橡膠工業,2.61,8.12,100183452.2,3510172.0,5405862.0,6583390.0,230.76,256.45,0.251,0.443,0.43,0.56,4
2105,2019,正新,橡膠工業,2.89,2.83,1828617850.6200001,6887980.0,42665368.0,50457578.0,135.77,141.67,0.222,0.382,0.65,0.62,6
2106,2019,建大,橡膠工業,3.02,2.13,137953073.28,1334318.0,14763241.0,11041151.0,273.08,234.07,0.195,0.294,0.76,0.79,5
2107,2019,厚生,橡膠工業,4.09,1.61,178309786.2,687600.0,254232.0,220894.0,446.75,278.68,0.229,0.199,0.2,0.09,7
2108,2019,南帝,橡膠工業,14.25,16.78,198164441.79000002,2505714.0,450704.0,415423.0,496.42,482.52,0.271,0.419,1.19,1.46,4
2109,2019,華豐,橡膠工業,2.76,-1.46,41409578.400000006,126921.0,1577151.0,746997.0,201.78,126.76,0.171,0.309,0.72,0.73,5
2114,2019,鑫永銓,橡膠工業,14.85,14.64,61572519.96,604971.0,41477.0,35049.0,438.19,477.16,0.357,0.64,0.61,0.68,4
2115,2019,六暉-KY,汽車工業,6.67,6.51,28346065.02,330835.0,499994.0,590717.0,203.02,423.9,0.218,0.329,0.72,0.79,5
2201,2019,裕隆,汽車工業,-7.63,1.51,-2490515089.2000003,-396240.0,26207143.0,26620612.0,100.58,106.79,0.214,0.392,0.28,0.31,1
2204,2019,中華,汽車工業,-3.95,6.1,170359534.23999998,1392383.0,1641478.0,1209415.0,226.66,332.71,0.186,0.349,0.53,0.52,3
2206,2019,三陽工業,汽車工業,6.06,2.45,135047928.24,6512809.0,8365548.0,9469897.0,107.36,131.0,0.174,0.282,0.85,0.85,5
2207,2019,和泰車,汽車工業,5.65,5.35,1647771160.65,19556961.0,20102813.0,20660019.0,108.0,103.83,0.0,0.0,0.75,0.73,7
2208,2019,台船,航運業,-5.86,-13.45,48003925.32,-1911332.0,11413221.0,8057263.0,107.24,118.58,-0.053,-0.341,0.57,0.57,4
2227,2019,裕日車,汽車工業,26.66,22.71,-90146907.75,9666442.0,3292907.0,2319542.0,404.76,251.69,0.155,0.295,1.19,1.21,3
2228,2019,劍麟,汽車工業,13.16,10.39,67916017.28,863761.0,414187.0,419177.0,385.69,388.55,0.273,0.42,0.92,0.87,6
2231,2019,為升,汽車工業,13.55,15.92,64305544.38,1729997.0,134303.0,26470.0,176.91,149.72,0.544,0.791,0.59,0.61,4
2233,2019,宇隆,汽車工業,8.06,11.86,71405802.88000001,503497.0,390060.0,223000.0,247.84,266.59,0.342,0.712,0.63,0.73,3
2236,2019,百達-KY,汽車工業,2.74,7.83,40132791.63,80372.0,266796.0,22374.0,237.78,223.19,0.258,0.569,0.8,0.99,4
2239,2019,英利-KY,汽車工業,3.96,5.84,295723497.03,1574466.0,4665704.0,3977436.0,118.95,119.02,0.174,0.328,0.73,0.77,3
2241,2019,艾姆勒,電機機械,3.98,2.65,-2549636.52,46876.0,682805.0,604628.0,299.47,162.7,0.262,0.441,0.36,0.2,4
2243,2019,宏旭-KY,汽車工業,-2.67,0.16,8387395.38,-126747.0,728245.0,677877.0,144.55,141.78,0.086,0.297,0.49,0.52,3
2247,2019,汎德永業,汽車工業,5.52,6.43,208755714.18,712637.0,3169186.0,129255.0,191.08,221.74,0.114,0.137,2.4,2.74,3
2301,2019,光寶科,電腦及週邊設備業,5.24,4.48,1975725044.58,12307389.0,2593270.0,1845587.0,134.24,130.99,0.146,0.248,0.93,1.07,5
2302,2019,麗正,半導體業,0.11,1.5,7608735.15,20997.0,80175.0,78157.0,167.71,166.92,0.338,0.561,0.25,0.26,4
2303,2019,聯電,半導體業,2.31,1.28,5490658454.22,4100998.0,90258621.0,108169078.0,211.45,282.96,0.118,0.275,0.4,0.4,5
2305,2019,全友,電腦及週邊設備業,0.43,-0.44,-13736540.65,9673.0,387501.0,112906.0,444.12,500.75,0.299,0.698,0.19,0.21,2
2308,2019,台達電,電子零組件業,8.27,7.27,4191151962.4,35753398.0,50956688.0,41845536.0,172.13,195.1,0.269,0.392,0.94,0.92,5
2312,2019,金寶,其他電子業,1.44,1.84,700711893.48,1439319.0,16255029.0,15376983.0,103.17,108.95,0.065,0.095,1.4,1.41,3
2313,2019,華通,電子零組件業,8.87,4.9,447083314.44,3601859.0,17519724.0,16125079.0,157.45,163.61,0.137,0.239,0.88,0.89,4
2314,2019,台揚,通信網路業,0.1,1.09,21917058.240000002,-14175.0,589787.0,325033.0,182.42,154.68,0.166,0.268,1.06,1.37,4
2316,2019,楠梓電,電子零組件業,4.69,2.7,24285935.65,864349.0,3155516.0,2930008.0,344.95,363.86,0.063,0.11,0.41,0.46,4
2317,2019,鴻海,其他電子業,5.53,5.06,24795621960.56,142360779.0,263854920.0,239059983.0,155.27,149.54,0.056,0.106,1.59,1.56,6
2321,2019,東訊,通信網路業,-4.15,-1.58,0.0,-164305.0,604596.0,359631.0,110.7,114.33,0.089,0.231,0.72,1.12,1
2323,2019,中環,光電業,0.77,1.88,-99653206.92,672737.0,1928774.0,2402081.0,352.8,382.81,0.196,0.077,0.28,0.34,3
2324,2019,仁寶,電腦及週邊設備業,2.57,3.08,2092607869.9399998,11088043.0,12069042.0,12425077.0,134.14,132.29,0.035,0.053,2.51,2.54,5
2327,2019,國巨,電子零組件業,6.78,35.65,1172287426.38,12758226.0,15390669.0,10483558.0,106.92,115.67,0.389,1.756,0.38,0.8,3
2328,2019,廣宇,電子零組件業,5.36,6.31,246502147.5,1651339.0,520923.0,280871.0,184.42,166.31,0.085,0.151,1.14,1.24,4
2329,2019,華泰,半導體業,4.17,-0.06,303514241.23999995,898892.0,1589207.0,2212663.0,75.74,69.5,0.1,0.022,1.07,0.91,8
2330,2019,台積電,半導體業,15.99,17.34,61513308545.13,418816086.0,51973905.0,72089056.0,139.25,279.46,0.432,0.852,0.49,0.51,4
2331,2019,精英,電腦及週邊設備業,0.15,0.1,152183608.70000002,-324075.0,761566.0,483609.0,140.3,142.64,0.098,0.137,1.21,1.4,4
2332,2019,友訊,通信網路業,-2.28,0.9,4631233.62,-946451.0,847492.0,326547.0,171.14,160.89,0.278,0.569,1.02,1.11,3
2337,2019,旺宏,半導體業,5.3,17.65,454241939.76000005,2807002.0,12369884.0,7536235.0,170.23,182.0,0.271,0.823,0.58,0.72,3
2338,2019,光罩,半導體業,6.77,4.31,67172490.54,478005.0,886506.0,52210.0,131.46,140.06,0.226,0.324,0.72,0.83,4
2340,2019,光磊,光電業,6.16,6.72,145201896.0,836139.0,1343128.0,536978.0,351.56,280.89,0.299,0.522,0.53,0.53,4
2342,2019,茂矽,半導體業,-11.95,6.29,-7017044.3100000005,-375269.0,423994.0,134106.0,391.31,204.72,0.035,0.449,0.42,0.58,1
2344,2019,華邦電,半導體業,1.64,8.55,1057583957.84,3015069.0,23432245.0,15681623.0,214.42,227.86,0.288,0.694,0.48,0.55,3
2345,2019,智邦,通信網路業,19.13,14.37,861090790.48,6770143.0,1480262.0,31475.0,177.51,172.96,0.195,0.238,2.13,2.1,6
2347,2019,聯強,電子通路業,5.01,5.01,1880812505.11,10315565.0,1277967.0,798185.0,119.04,120.87,0.043,0.071,2.3,2.68,3
2348,2019,海悅,其他,15.96,21.99,-115090100.64,608857.0,1768718.0,46200.0,331.71,213.39,0.582,1.027,0.47,0.53,2
2349,2019,錸德,光電業,-10.88,-4.71,112236228.10000001,-1101289.0,5277849.0,4711158.0,180.3,146.93,0.084,0.114,0.35,0.4,3
2351,2019,順德,半導體業,5.48,8.45,102774635.04,975327.0,2281980.0,1775030.0,249.66,173.8,0.182,0.357,0.81,0.94,4
2352,2019,佳世達,電腦及週邊設備業,4.08,4.49,847623344.4,7067281.0,22283663.0,18611916.0,119.21,107.92,0.137,0.192,1.33,1.36,4
2353,2019,宏碁,電腦及週邊設備業,1.75,1.95,-137691408.91,4148259.0,12428068.0,8186196.0,144.1,141.82,0.106,0.186,1.51,1.55,2
2354,2019,鴻準,其他電子業,4.61,5.16,1261332167.0,8761161.0,1129678.0,720121.0,197.07,191.04,0.097,0.242,0.62,0.76,4
2355,2019,敬鵬,電子零組件業,3.0,1.0,177125060.0,679534.0,1041234.0,647120.0,204.0,203.0,0.076,0.199,0.77,0.83,5
2356,2019,英業達,電腦及週邊設備業,3.13,3.25,1224726100.64,7392917.0,9075349.0,7389990.0,119.77,119.34,0.045,0.081,2.59,2.46,5
2357,2019,華碩,電腦及週邊設備業,3.79,1.6,3532295767.5,16908395.0,14198694.0,11784327.0,155.44,156.69,0.145,0.265,1.01,1.03,4
2358,2019,廷鑫,其他,1.41,4.53,-13643599.6,-12787.0,909207.0,795799.0,232.97,331.39,0.091,0.183,0.75,1.05,1
2359,2019,所羅門,其他電子業,5.86,5.36,84441333.91999999,683837.0,98188.0,25310.0,374.14,338.65,0.195,0.346,0.6,0.66,5
2360,2019,致茂,其他電子業,7.8,11.37,136478654.62,2337556.0,3177425.0,2539602.0,168.74,221.54,0.485,1.03,0.57,0.75,3
2362,2019,藍天,電腦及週邊設備業,1.84,1.94,130203515.4,2506092.0,39590907.0,51539084.0,102.9,134.24,0.233,0.402,0.21,0.18,5
2363,2019,矽統,半導體業,-3.16,-2.55,-29440146.479999997,-380829.0,7031.0,5867.0,1436.15,1456.55,0.399,0.396,0.03,0.03,1
2364,2019,倫飛,電腦及週邊設備業,-6.32,-6.7,3355320.2100000004,-137016.0,66243.0,14044.0,56.0,64.7,0.267,0.535,0.73,0.81,3
2365,2019,昆盈,電腦及週邊設備業,3.81,2.16,24168166.24,59630.0,222024.0,452296.0,577.06,180.63,0.286,0.467,0.42,0.43,6
2367,2019,燿華,電子零組件業,7.86,3.5,423221949.15999997,2279974.0,5867594.0,4886047.0,118.7,111.95,0.195,0.196,0.95,0.87,6
2368,2019,金像電,電子零組件業,1.65,2.2,175244404.92000002,-708878.0,2871173.0,2721146.0,124.68,118.67,0.091,0.262,0.9,0.96,4
2369,2019,菱生,半導體業,-6.54,-2.04,61105876.06,-1008294.0,1149540.0,904030.0,212.9,266.79,-0.041,0.096,0.57,0.64,2
2371,2019,大同,電機機械,-5.46,-15.72,82789873.81,-22310352.0,35507680.0,39868297.0,73.67,65.81,-0.034,0.06,0.27,0.32,5
2373,2019,震旦行,其他電子業,9.04,9.95,110159019.03,2116358.0,2653270.0,1999803.0,170.85,170.21,0.438,0.757,0.79,0.85,4
2374,2019,佳能,光電業,-3.52,-3.52,56767494.699999996,-381203.0,82424.0,82865.0,152.59,168.22,0.12,0.149,0.62,0.64,3
2375,2019,凱美,電子零組件業,4.69,27.73,87687183.71000001,714730.0,472240.0,354262.0,185.09,181.32,0.245,0.188,0.35,0.29,6
2376,2019,技嘉,電腦及週邊設備業,5.3,6.9,388570943.8,2433050.0,693145.0,610291.0,237.73,264.33,0.15,0.331,1.68,1.63,4
2377,2019,微星,電腦及週邊設備業,9.71,11.6,927458845.1999999,8144199.0,710970.0,463251.0,188.25,199.3,0.133,0.249,2.09,2.27,3
2379,2019,瑞昱,半導體業,10.54,8.1,1225009409.82,9750588.0,2232959.0,1103161.0,146.21,157.38,0.439,0.582,0.92,0.82,5
2380,2019,虹光,電腦及週邊設備業,-6.14,-13.68,0.0,-679253.0,292724.0,160605.0,173.03,155.16,0.257,0.475,0.59,0.7,3
2382,2019,廣達,電腦及週邊設備業,3.4,3.22,3771596623.93,22303759.0,29499825.0,20112501.0,124.72,120.6,0.046,0.072,1.68,1.56,6
2383,2019,台光電,電子零組件業,13.77,8.33,246578986.59,3731718.0,1846331.0,2845890.0,182.47,225.4,0.234,0.331,0.97,1.04,5
2385,2019,群光,電子零組件業,8.46,5.43,1105979982.96,10505369.0,1307492.0,1568182.0,123.37,118.48,0.166,0.222,1.32,1.28,7
2387,2019,精元,電腦及週邊設備業,1.79,1.1,37033137.68,212248.0,1467123.0,192326.0,138.22,174.85,0.1,0.166,0.91,0.8,5
2388,2019,威盛,半導體業,1.52,1.34,0.0,120642.0,2054473.0,3040416.0,130.48,242.2,0.325,0.377,0.62,0.57,4
2390,2019,云辰,其他電子業,-6.56,-5.83,-7609114.15,-233294.0,170735.0,52564.0,293.38,283.43,0.203,0.309,0.23,0.23,1
2392,2019,正崴,電子零組件業,2.86,1.11,568584464.72,1390332.0,18779187.0,17295173.0,142.49,138.6,0.096,0.13,1.35,1.26,6
2393,2019,億光,光電業,3.16,2.91,410191471.2,1038598.0,874156.0,1769597.0,169.12,174.27,0.228,0.458,0.74,0.83,5
2395,2019,研華,電腦及週邊設備業,16.26,14.93,619520159.5,10844853.0,2740161.0,2249896.0,233.93,208.84,0.387,0.581,1.19,1.15,6
2397,2019,友通,電腦及週邊設備業,9.62,13.64,160388356.35,1049313.0,224386.0,115706.0,198.67,246.26,0.299,0.407,1.07,1.17,3
2399,2019,映泰,電腦及週邊設備業,1.53,-5.64,32760959.25,-15192.0,45219.0,73853.0,269.68,300.18,0.106,0.331,0.73,1.0,5
2401,2019,凌陽,半導體業,1.66,1.27,65160872.64,277865.0,574660.0,374649.0,442.49,394.02,0.429,0.756,0.47,0.47,5
2402,2019,毅嘉,電子零組件業,2.72,1.72,130839591.30000001,231294.0,299944.0,469520.0,213.22,185.03,0.103,0.108,0.72,0.75,6
2404,2019,漢唐,其他電子業,13.21,12.15,408251401.08,4325087.0,409271.0,462200.0,137.42,134.7,0.179,0.183,1.04,0.87,7
2405,2019,浩鑫,電腦及週邊設備業,0.27,-3.08,1042611.48,-80209.0,89013.0,12102.0,356.28,448.66,0.197,0.308,0.75,0.97,4
2406,2019,國碩,光電業,1.65,-8.37,51027778.32,803711.0,4055891.0,5348994.0,149.12,134.27,0.115,-0.016,0.51,0.43,8
2408,2019,南亞科,半導體業,5.65,23.61,1740595517.28,18458669.0,817557.0,915173.0,593.75,491.47,0.362,1.589,0.29,0.5,5
2409,2019,友達,光電業,-4.7,2.4,2073093238.1,-25071523.0,119132753.0,63615116.0,158.2,115.6,0.011,0.185,0.7,0.7,3
2412,2019,中華電,通信網路業,7.17,7.94,7242766389.75,51539130.0,26712928.0,19309363.0,146.18,149.36,0.351,0.632,0.44,0.47,3
2413,2019,環科,電子零組件業,-3.56,0.51,3243828.9,-175121.0,716169.0,838010.0,114.96,144.05,0.136,0.267,0.76,0.82,3
2414,2019,精技,電子通路業,4.76,4.47,24847105.220000003,454777.0,302231.0,113602.0,146.34,167.85,0.094,0.147,2.91,2.89,5
2415,2019,錩新,電子零組件業,2.14,3.26,43014168.39,124402.0,537253.0,405775.0,139.64,143.51,0.244,0.452,0.44,0.46,3
2417,2019,圓剛,電腦及週邊設備業,0.91,0.58,18210347.5,-146604.0,130075.0,45015.0,386.54,403.44,0.466,0.763,0.61,0.59,5
2419,2019,仲琦,通信網路業,4.12,3.88,170000623.58,444715.0,797950.0,195565.0,231.01,147.2,0.186,0.277,1.04,1.13,5
2420,2019,新巨,電子零組件業,8.78,8.47,70532900.55,725183.0,1328853.0,1385967.0,161.04,171.41,0.376,0.642,0.45,0.5,5
2421,2019,建準,電子零組件業,7.63,6.99,90660627.81,718797.0,577887.0,354976.0,142.72,142.47,0.209,0.362,1.27,1.35,5
2423,2019,固緯,其他電子業,9.81,10.95,23354169.15,456827.0,144349.0,149088.0,325.75,282.07,0.51,0.861,0.8,0.82,5
2424,2019,隴華,電腦及週邊設備業,-21.73,-10.63,-3779134.65,-142983.0,200225.0,1037.0,41.96,1427.3,0.145,0.181,0.05,0.01,1
2425,2019,承啟,電腦及週邊設備業,5.08,12.29,-7236517.92,205992.0,10606.0,1376.0,308.25,619.59,0.068,0.16,1.99,2.03,1
2426,2019,鼎元,光電業,3.64,7.83,35648412.8,200267.0,952283.0,869238.0,224.72,270.22,0.175,0.44,0.4,0.46,3
2427,2019,三商電,資訊服務業,2.86,2.85,0.0,112034.0,118788.0,131648.0,136.28,145.2,0.338,0.591,0.69,0.76,3
2428,2019,興勤,電子零組件業,13.17,12.47,164659005.28,1587731.0,980796.0,841347.0,483.59,423.83,0.391,0.654,0.68,0.75,5
2429,2019,銘旺科,電子零組件業,-14.0,-0.42,1521542.23,-50395.0,217541.0,123315.0,112.17,71.83,0.098,0.224,1.09,0.94,4
2430,2019,燦坤,電子通路業,2.66,2.31,140808910.7,333957.0,4054945.0,441190.0,83.88,99.67,0.157,0.273,1.69,2.13,4
2431,2019,聯昌,電子零組件業,0.41,-8.15,-4963616.9,-73203.0,52103.0,39089.0,188.28,177.56,0.1,0.071,1.32,1.04,5
2433,2019,互盛電,其他電子業,8.14,6.74,170409306.54,929015.0,1159424.0,1132413.0,157.51,137.55,0.324,0.479,0.53,0.49,6
2434,2019,統懋,半導體業,-30.76,-18.64,-7723806.12,-268032.0,169572.0,128140.0,38.82,88.4,-0.602,-0.915,0.22,0.32,1
2436,2019,偉詮電,半導體業,8.6,4.46,18417902.58,512285.0,131058.0,80481.0,493.28,409.81,0.246,0.469,0.61,0.63,5
2438,2019,翔耀,光電業,-5.47,5.34,7354844.5,-229450.0,79937.0,85914.0,516.37,446.59,0.245,0.581,0.43,0.43,4
2439,2019,美律,通信網路業,11.02,7.41,414573206.25,3648193.0,3833433.0,4074607.0,167.1,133.77,0.145,0.169,1.29,1.25,7
2440,2019,太空梭,電子零組件業,-0.25,-1.11,21158565.87,-94930.0,52628.0,8570.0,119.69,120.79,0.053,0.126,1.18,1.28,3
2441,2019,超豐,半導體業,9.89,12.85,416119279.0,2573258.0,251046.0,235776.0,313.25,310.21,0.225,0.508,0.63,0.67,4
2442,2019,新美齊,電腦及週邊設備業,3.63,11.66,-416256256.42,993014.0,1842916.0,1510181.0,153.66,229.4,0.147,0.316,0.45,0.8,1
2443,2019,億麗,其他,-17.57,-21.23,-4428888.75,-445034.0,78636.0,53147.0,190.0,168.59,-0.209,0.064,0.43,0.63,2
2444,2019,兆勁,通信網路業,-1.47,-7.01,0.0,-124817.0,2659.0,24.0,145.4,216.92,0.078,0.16,1.06,0.85,3
2449,2019,京元電子,半導體業,6.44,4.43,1083380869.28,3393567.0,20979726.0,17234003.0,175.81,233.72,0.245,0.372,0.5,0.47,5
2450,2019,神腦,通信網路業,4.26,3.98,53714900.25,501054.0,589882.0,164056.0,186.64,188.26,0.11,0.204,2.91,3.12,4
2451,2019,創見,半導體業,8.04,9.33,104149519.44,2498265.0,292363.0,234923.0,1026.37,977.14,0.211,0.45,0.63,0.79,4
2453,2019,凌群,資訊服務業,3.58,1.9,-8904458.05,166628.0,225952.0,147341.0,150.76,177.66,0.223,0.359,1.37,1.42,2
2454,2019,聯發科,半導體業,5.68,5.55,4259374507.3500004,30156135.0,13204241.0,5918058.0,203.45,192.53,0.414,0.634,0.57,0.59,5
2455,2019,全新,通信網路業,12.6,11.03,69521197.56,713636.0,400979.0,380131.0,161.15,129.88,0.422,0.598,0.61,0.57,6
2456,2019,奇力新,電子零組件業,3.22,9.49,446976824.30999994,1960151.0,4981992.0,5873843.0,145.24,174.57,0.27,0.598,0.39,0.55,4
2457,2019,飛宏,電子零組件業,-0.2,-2.2,51126979.559999995,-215499.0,1492754.0,1332134.0,191.81,177.02,0.134,0.17,1.07,1.17,4
2458,2019,義隆,半導體業,23.49,15.4,167911540.31,2677971.0,585799.0,391744.0,261.84,263.3,0.46,0.735,0.9,0.87,5
2459,2019,敦吉,電子通路業,6.19,6.22,65930557.5,624390.0,1598468.0,1356894.0,277.81,270.09,0.147,0.259,0.9,1.07,4
2460,2019,建通,電子零組件業,-2.54,-0.65,-4793891.4,-122545.0,711618.0,1004404.0,135.79,158.14,0.098,0.139,0.59,0.63,1
2461,2019,光群雷,其他電子業,-1.88,0.76,47023265.5,41556.0,1400653.0,998362.0,205.62,194.56,0.227,0.353,0.78,0.77,4
